"Time","Flags O2_Air","Value O2_Air","Unit O2_Air","Temp O2_Air","T.Unit O2_Air","Flags 02_2","Value 02_2","Unit 02_2","Temp 02_2","T.Unit 02_2","Flags O2_3","Value O2_3","Unit O2_3","Temp O2_3","T.Unit O2_3","Flags O2_4","Value O2_4","Unit O2_4","Temp O2_4","T.Unit O2_4","Flags pH_1","Value pH_1","Unit pH_1","Temp pH_1","T.Unit pH_1","Flags pH_2","Value pH_2","Unit pH_2","Temp pH_2","T.Unit pH_2","Flags pH_3","Value pH_3","Unit pH_3","Temp pH_3","T.Unit pH_3","Flags pH_4","Value pH_4","Unit pH_4","Temp pH_4","T.Unit pH_4","D130"
"11/03/2015 21:14:21","0","54,3","mV","25,0","°C","0","-1013,1","mV","25,0","°C","16","0,3","mV","22,4","°C","0","-1157,0","mV","25,0","°C","16","-53,4","mV","25,3","°C","0","-52,0","mV","25,0","°C","0","-51,7","mV","25,0","°C","0","-50,3","mV","25,0","°C",""
"11/03/2015 21:14:41","0","54,3","mV","25,0","°C","0","-1005,6","mV","25,0","°C","16","0,3","mV","22,4","°C","0","-1146,4","mV","25,0","°C","16","-53,1","mV","25,3","°C","0","-51,8","mV","25,0","°C","0","-51,4","mV","25,0","°C","0","-50,0","mV","25,0","°C",""
"11/03/2015 21:15:01","0","54,3","mV","25,0","°C","0","-1006,6","mV","25,0","°C","16","0,3","mV","22,4","°C","0","-1149,7","mV","25,0","°C","16","-53,0","mV","25,3","°C","0","-51,7","mV","25,0","°C","0","-51,2","mV","25,0","°C","0","-49,7","mV","25,0","°C",""
"11/03/2015 21:15:21","0","54,3","mV","25,0","°C","0","-1013,2","mV","25,0","°C","16","0,3","mV","22,4","°C","0","-1156,2","mV","25,0","°C","16","-53,3","mV","25,3","°C","0","-51,9","mV","25,0","°C","0","-51,5","mV","25,0","°C","0","-50,0","mV","25,0","°C",""
"11/03/2015 21:15:41","0","54,3","mV","25,0","°C","0","-1009,8","mV","25,0","°C","16","0,2","mV","22,4","°C","0","-1153,9","mV","25,0","°C","16","-53,5","mV","25,3","°C","0","-52,1","mV","25,0","°C","0","-51,7","mV","25,0","°C","0","-50,3","mV","25,0","°C",""
"11/03/2015 21:16:01","0","54,3","mV","25,0","°C","0","-1009,4","mV","25,0","°C","16","0,2","mV","22,4","°C","0","-1153,4","mV","25,0","°C","16","-53,5","mV","25,3","°C","0","-52,1","mV","25,0","°C","0","-51,4","mV","25,0","°C","0","-50,0","mV","25,0","°C",""
"11/03/2015 21:16:21","0","54,3","mV","25,0","°C","0","-1013,4","mV","25,0","°C","16","0,3","mV","22,4","°C","0","-1150,1","mV","25,0","°C","16","-53,4","mV","25,3","°C","0","-52,0","mV","25,0","°C","0","-51,6","mV","25,0","°C","0","-50,2","mV","25,0","°C",""
"11/03/2015 21:16:41","0","54,3","mV","25,0","°C","0","-1003,0","mV","25,0","°C","16","0,2","mV","22,4","°C","0","-1145,7","mV","25,0","°C","16","-53,1","mV","25,3","°C","0","-51,8","mV","25,0","°C","0","-51,4","mV","25,0","°C","0","-50,0","mV","25,0","°C",""
"11/03/2015 21:17:01","0","54,3","mV","25,0","°C","0","-1004,3","mV","25,0","°C","16","0,2","mV","22,4","°C","0","-1145,8","mV","25,0","°C","16","-52,9","mV","25,3","°C","0","-51,6","mV","25,0","°C","0","-51,2","mV","25,0","°C","0","-49,7","mV","25,0","°C",""
"11/03/2015 21:17:21","0","54,3","mV","25,0","°C","0","-1005,2","mV","25,0","°C","16","0,3","mV","22,5","°C","0","-1146,5","mV","25,0","°C","16","-52,9","mV","25,3","°C","0","-51,6","mV","25,0","°C","0","-51,2","mV","25,0","°C","0","-49,6","mV","25,0","°C",""
"11/03/2015 21:17:41","0","54,3","mV","25,0","°C","0","-1003,4","mV","25,0","°C","16","0,3","mV","22,5","°C","0","-1145,0","mV","25,0","°C","16","-52,9","mV","25,3","°C","0","-51,8","mV","25,0","°C","0","-51,3","mV","25,0","°C","0","-49,8","mV","25,0","°C",""
"11/03/2015 21:18:01","0","54,3","mV","25,0","°C","0","-1001,9","mV","25,0","°C","16","0,3","mV","22,5","°C","0","-1146,3","mV","25,0","°C","16","-52,9","mV","25,3","°C","0","-51,6","mV","25,0","°C","0","-51,2","mV","25,0","°C","0","-49,6","mV","25,0","°C",""
"11/03/2015 21:18:21","0","54,3","mV","25,0","°C","0","-1006,3","mV","25,0","°C","16","0,3","mV","22,5","°C","0","-1148,0","mV","25,0","°C","16","-52,9","mV","25,3","°C","0","-51,6","mV","25,0","°C","0","-51,2","mV","25,0","°C","0","-49,6","mV","25,0","°C",""
"11/03/2015 21:18:41","0","54,3","mV","25,0","°C","0","-1005,9","mV","25,0","°C","16","0,3","mV","22,5","°C","0","-1146,9","mV","25,0","°C","16","-52,9","mV","25,3","°C","0","-51,6","mV","25,0","°C","0","-51,2","mV","25,0","°C","0","-49,6","mV","25,0","°C",""
"11/03/2015 21:19:01","0","54,3","mV","25,0","°C","0","-1001,7","mV","25,0","°C","16","0,3","mV","22,5","°C","0","-1143,6","mV","25,0","°C","16","-53,0","mV","25,3","°C","0","-51,7","mV","25,0","°C","0","-51,2","mV","25,0","°C","0","-49,8","mV","25,0","°C",""
"11/03/2015 21:19:21","0","54,3","mV","25,0","°C","0","-1002,8","mV","25,0","°C","16","0,3","mV","22,5","°C","0","-1145,2","mV","25,0","°C","16","-53,2","mV","25,3","°C","0","-51,8","mV","25,0","°C","0","-51,4","mV","25,0","°C","0","-50,1","mV","25,0","°C",""
"11/03/2015 21:19:41","0","54,3","mV","25,0","°C","0","-1005,1","mV","25,0","°C","16","0,2","mV","22,6","°C","0","-1147,8","mV","25,0","°C","16","-53,3","mV","25,3","°C","0","-51,9","mV","25,0","°C","0","-51,5","mV","25,0","°C","0","-50,2","mV","25,0","°C",""
"11/03/2015 21:20:01","0","54,3","mV","25,0","°C","0","-1012,5","mV","25,0","°C","16","0,2","mV","22,6","°C","0","-1154,5","mV","25,0","°C","16","-53,5","mV","25,3","°C","0","-52,0","mV","25,0","°C","0","-51,6","mV","25,0","°C","0","-50,2","mV","25,0","°C",""
"11/03/2015 21:20:21","0","54,3","mV","25,0","°C","0","-1013,2","mV","25,0","°C","16","0,2","mV","22,6","°C","0","-1154,8","mV","25,0","°C","16","-53,4","mV","25,3","°C","0","-52,0","mV","25,0","°C","0","-51,6","mV","25,0","°C","0","-50,1","mV","25,0","°C",""
"11/03/2015 21:20:41","0","54,3","mV","25,0","°C","0","-1013,7","mV","25,0","°C","16","0,3","mV","22,6","°C","0","-1154,8","mV","25,0","°C","16","-53,4","mV","25,3","°C","0","-51,9","mV","25,0","°C","0","-51,5","mV","25,0","°C","0","-50,0","mV","25,0","°C",""
"11/03/2015 21:21:01","0","54,3","mV","25,0","°C","0","-1011,0","mV","25,0","°C","16","0,3","mV","22,7","°C","0","-1151,5","mV","25,0","°C","16","-53,1","mV","25,3","°C","0","-51,7","mV","25,0","°C","0","-51,3","mV","25,0","°C","0","-49,7","mV","25,0","°C",""
"11/03/2015 21:21:21","0","54,3","mV","25,0","°C","0","-1001,6","mV","25,0","°C","16","0,3","mV","22,6","°C","0","-1143,0","mV","25,0","°C","16","-52,9","mV","25,3","°C","0","-51,6","mV","25,0","°C","0","-51,3","mV","25,0","°C","0","-49,8","mV","25,0","°C",""
"11/03/2015 21:21:41","0","54,3","mV","25,0","°C","0","-1009,7","mV","25,0","°C","16","0,3","mV","22,7","°C","0","-1142,6","mV","25,0","°C","16","-53,1","mV","25,3","°C","0","-51,7","mV","25,0","°C","0","-51,3","mV","25,0","°C","0","-50,0","mV","25,0","°C",""
"11/03/2015 21:22:01","0","54,3","mV","25,0","°C","0","-1008,9","mV","25,0","°C","16","0,3","mV","22,7","°C","0","-1149,1","mV","25,0","°C","16","-53,0","mV","25,3","°C","0","-51,6","mV","25,0","°C","0","-51,2","mV","25,0","°C","0","-49,6","mV","25,0","°C",""
"11/03/2015 21:22:21","0","54,3","mV","25,0","°C","0","-1009,9","mV","25,0","°C","16","0,3","mV","22,7","°C","0","-1152,7","mV","25,0","°C","16","-53,4","mV","25,3","°C","0","-52,0","mV","25,0","°C","0","-51,6","mV","25,0","°C","0","-50,1","mV","25,0","°C",""
"11/03/2015 21:22:41","0","54,3","mV","25,0","°C","0","-1004,2","mV","25,0","°C","16","0,2","mV","22,7","°C","0","-1147,0","mV","25,0","°C","16","-53,4","mV","25,3","°C","0","-51,9","mV","25,0","°C","0","-51,6","mV","25,0","°C","0","-50,2","mV","25,0","°C",""
"11/03/2015 21:23:01","0","54,3","mV","25,0","°C","0","-999,6","mV","25,0","°C","16","0,3","mV","22,7","°C","0","-1141,8","mV","25,0","°C","16","-53,1","mV","25,3","°C","0","-51,6","mV","25,0","°C","0","-51,2","mV","25,0","°C","0","-49,6","mV","25,0","°C",""
"11/03/2015 21:23:21","0","54,3","mV","25,0","°C","0","-1008,2","mV","25,0","°C","16","0,3","mV","22,7","°C","0","-1147,7","mV","25,0","°C","16","-53,0","mV","25,3","°C","0","-51,6","mV","25,0","°C","0","-51,2","mV","25,0","°C","0","-49,6","mV","25,0","°C",""
"11/03/2015 21:23:41","0","54,3","mV","25,0","°C","0","-1010,2","mV","25,0","°C","16","0,3","mV","22,8","°C","0","-1151,9","mV","25,0","°C","16","-53,4","mV","25,3","°C","0","-52,0","mV","25,0","°C","0","-51,5","mV","25,0","°C","0","-50,1","mV","25,0","°C",""
"11/03/2015 21:24:01","0","54,3","mV","25,0","°C","0","-1005,4","mV","25,0","°C","16","0,2","mV","22,7","°C","0","-1148,0","mV","25,0","°C","16","-53,4","mV","25,3","°C","0","-52,0","mV","25,0","°C","0","-51,6","mV","25,0","°C","0","-50,2","mV","25,0","°C",""
"11/03/2015 21:24:21","0","54,3","mV","25,0","°C","0","-1000,9","mV","25,0","°C","16","0,2","mV","22,7","°C","0","-1143,4","mV","25,0","°C","16","-53,2","mV","25,3","°C","0","-51,8","mV","25,0","°C","0","-51,4","mV","25,0","°C","0","-49,5","mV","25,0","°C",""
"11/03/2015 21:24:41","0","54,3","mV","25,0","°C","0","-1000,1","mV","25,0","°C","16","0,3","mV","22,8","°C","0","-1148,3","mV","25,0","°C","16","-53,0","mV","25,3","°C","0","-51,6","mV","25,0","°C","0","-51,2","mV","25,0","°C","0","-49,6","mV","25,0","°C",""
"11/03/2015 21:25:01","0","54,3","mV","25,0","°C","0","-1009,2","mV","25,0","°C","16","0,3","mV","22,8","°C","0","-1150,8","mV","25,0","°C","16","-53,0","mV","25,3","°C","0","-51,6","mV","25,0","°C","0","-51,2","mV","25,0","°C","0","-49,6","mV","25,0","°C",""
"11/03/2015 21:25:21","0","54,3","mV","25,0","°C","0","-1006,5","mV","25,0","°C","16","0,3","mV","22,7","°C","0","-1149,8","mV","25,0","°C","16","-52,9","mV","25,3","°C","0","-51,6","mV","25,0","°C","0","-51,1","mV","25,0","°C","0","-49,6","mV","25,0","°C",""
"11/03/2015 21:25:41","0","54,3","mV","25,0","°C","0","-1003,7","mV","25,0","°C","16","0,3","mV","22,8","°C","0","-1149,4","mV","25,0","°C","16","-52,9","mV","25,3","°C","0","-51,6","mV","25,0","°C","0","-51,1","mV","25,0","°C","0","-49,6","mV","25,0","°C",""
"11/03/2015 21:26:01","0","54,3","mV","25,0","°C","0","-1003,5","mV","25,0","°C","16","0,3","mV","22,7","°C","0","-1150,1","mV","25,0","°C","16","-52,9","mV","25,3","°C","0","-51,6","mV","25,0","°C","0","-51,5","mV","25,0","°C","0","-50,0","mV","25,0","°C",""
"11/03/2015 21:26:21","0","54,3","mV","25,0","°C","0","-1001,1","mV","25,0","°C","16","0,3","mV","22,6","°C","0","-1161,3","mV","25,0","°C","16","-53,3","mV","25,3","°C","0","-51,9","mV","25,0","°C","0","-51,4","mV","25,0","°C","0","-49,9","mV","25,0","°C",""
"11/03/2015 21:26:42","0","54,3","mV","25,0","°C","0","-1001,3","mV","25,0","°C","16","0,2","mV","22,5","°C","0","-1151,8","mV","25,0","°C","16","-53,0","mV","25,3","°C","0","-51,7","mV","25,0","°C","0","-51,2","mV","25,0","°C","0","-49,6","mV","25,0","°C",""
"11/03/2015 21:27:02","0","54,3","mV","25,0","°C","0","-1009,6","mV","25,0","°C","16","0,3","mV","22,4","°C","0","-1157,5","mV","25,0","°C","16","-53,1","mV","25,3","°C","0","-51,7","mV","25,0","°C","0","-51,2","mV","25,0","°C","0","-49,6","mV","25,0","°C",""
"11/03/2015 21:27:22","0","54,3","mV","25,0","°C","0","-1003,7","mV","25,0","°C","16","0,3","mV","22,4","°C","0","-1152,1","mV","25,0","°C","16","-52,9","mV","25,3","°C","0","-51,7","mV","25,0","°C","0","-51,2","mV","25,0","°C","0","-49,7","mV","25,0","°C",""
"11/03/2015 21:27:42","0","54,3","mV","25,0","°C","0","-1000,4","mV","25,0","°C","16","0,3","mV","22,4","°C","0","-1151,2","mV","25,0","°C","16","-53,2","mV","25,3","°C","0","-51,9","mV","25,0","°C","0","-51,5","mV","25,0","°C","0","-50,1","mV","25,0","°C",""
"11/03/2015 21:28:02","0","54,3","mV","25,0","°C","0","-1009,9","mV","25,0","°C","16","0,2","mV","22,4","°C","0","-1161,5","mV","25,0","°C","16","-53,5","mV","25,3","°C","0","-52,1","mV","25,0","°C","0","-51,6","mV","25,0","°C","0","-50,2","mV","25,0","°C",""
"11/03/2015 21:28:22","0","54,3","mV","25,0","°C","0","-1008,8","mV","25,0","°C","16","0,3","mV","22,4","°C","0","-1156,4","mV","25,0","°C","16","-53,5","mV","25,3","°C","0","-52,1","mV","25,0","°C","0","-51,7","mV","25,0","°C","0","-50,3","mV","25,0","°C",""
"11/03/2015 21:28:42","0","54,3","mV","25,0","°C","0","-1006,9","mV","25,0","°C","16","0,3","mV","22,4","°C","0","-1157,9","mV","25,0","°C","16","-53,5","mV","25,3","°C","0","-52,1","mV","25,0","°C","0","-51,7","mV","25,0","°C","0","-50,3","mV","25,0","°C",""
"11/03/2015 21:29:02","0","54,3","mV","25,0","°C","0","-1010,3","mV","25,0","°C","16","0,2","mV","22,4","°C","0","-1160,3","mV","25,0","°C","16","-53,5","mV","25,3","°C","0","-52,1","mV","25,0","°C","0","-51,6","mV","25,0","°C","0","-50,2","mV","25,0","°C",""
"11/03/2015 21:29:22","0","54,3","mV","25,0","°C","0","-1011,9","mV","25,0","°C","16","0,2","mV","22,4","°C","0","-1159,7","mV","25,0","°C","16","-53,4","mV","25,3","°C","0","-52,0","mV","25,0","°C","0","-51,5","mV","25,0","°C","0","-50,0","mV","25,0","°C",""
"11/03/2015 21:29:42","0","54,3","mV","25,0","°C","0","-1011,7","mV","25,0","°C","16","0,3","mV","22,4","°C","0","-1152,4","mV","25,0","°C","16","-53,4","mV","25,3","°C","0","-52,0","mV","25,0","°C","0","-51,6","mV","25,0","°C","0","-50,3","mV","25,0","°C",""
"11/03/2015 21:30:02","0","54,3","mV","25,0","°C","0","-1010,6","mV","25,0","°C","16","0,2","mV","22,4","°C","0","-1147,7","mV","25,0","°C","16","-53,1","mV","25,3","°C","0","-51,8","mV","25,0","°C","0","-51,4","mV","25,0","°C","0","-50,1","mV","25,0","°C",""
"11/03/2015 21:30:22","0","54,3","mV","25,0","°C","0","-1002,0","mV","25,0","°C","16","0,3","mV","22,4","°C","0","-1147,6","mV","25,0","°C","16","-52,9","mV","25,3","°C","0","-51,6","mV","25,0","°C","0","-51,2","mV","25,0","°C","0","-49,7","mV","25,0","°C",""
"11/03/2015 21:30:42","0","54,3","mV","25,0","°C","0","-1007,8","mV","25,0","°C","16","0,2","mV","22,5","°C","0","-1155,6","mV","25,0","°C","16","-53,5","mV","25,3","°C","0","-52,1","mV","25,0","°C","0","-51,6","mV","25,0","°C","0","-50,3","mV","25,0","°C",""
"11/03/2015 21:31:02","0","54,3","mV","25,0","°C","0","-1012,0","mV","25,0","°C","16","0,2","mV","22,5","°C","0","-1158,3","mV","25,0","°C","16","-53,3","mV","25,3","°C","0","-51,9","mV","25,0","°C","0","-51,5","mV","25,0","°C","0","-49,9","mV","25,0","°C",""
"11/03/2015 21:31:22","0","54,3","mV","25,0","°C","0","-1004,1","mV","25,0","°C","16","0,2","mV","22,4","°C","0","-1152,1","mV","25,0","°C","16","-53,4","mV","25,3","°C","0","-52,0","mV","25,0","°C","0","-51,6","mV","25,0","°C","0","-50,2","mV","25,0","°C",""
"11/03/2015 21:31:42","0","54,3","mV","25,0","°C","0","-1009,2","mV","25,0","°C","16","0,3","mV","22,5","°C","0","-1154,5","mV","25,0","°C","16","-53,1","mV","25,3","°C","0","-51,7","mV","25,0","°C","0","-51,3","mV","25,0","°C","0","-50,2","mV","25,0","°C",""
"11/03/2015 21:32:02","0","54,3","mV","25,0","°C","0","-1008,8","mV","25,0","°C","16","0,3","mV","22,5","°C","0","-1154,0","mV","25,0","°C","16","-53,0","mV","25,3","°C","0","-51,7","mV","25,0","°C","0","-51,2","mV","25,0","°C","0","-49,7","mV","25,0","°C",""
"11/03/2015 21:32:22","0","54,3","mV","25,0","°C","0","-1000,1","mV","25,0","°C","16","0,2","mV","22,4","°C","0","-1145,9","mV","25,0","°C","16","-52,9","mV","25,3","°C","0","-51,6","mV","25,0","°C","0","-51,2","mV","25,0","°C","0","-49,7","mV","25,0","°C",""
"11/03/2015 21:32:42","0","54,3","mV","25,0","°C","0","-1003,5","mV","25,0","°C","16","0,2","mV","22,5","°C","0","-1150,6","mV","25,0","°C","16","-53,3","mV","25,3","°C","0","-51,9","mV","25,0","°C","0","-51,5","mV","25,0","°C","0","-50,2","mV","25,0","°C",""
"11/03/2015 21:33:02","0","54,3","mV","25,0","°C","0","-1010,3","mV","25,0","°C","16","0,3","mV","22,5","°C","0","-1155,4","mV","25,0","°C","16","-53,1","mV","25,3","°C","0","-51,8","mV","25,0","°C","0","-51,3","mV","25,0","°C","0","-49,7","mV","25,0","°C",""
"11/03/2015 21:33:22","0","54,3","mV","25,0","°C","0","-1002,6","mV","25,0","°C","16","0,3","mV","22,5","°C","0","-1147,2","mV","25,0","°C","16","-52,8","mV","25,3","°C","0","-51,8","mV","25,0","°C","0","-51,3","mV","25,0","°C","0","-49,8","mV","25,0","°C",""
"11/03/2015 21:33:42","0","54,3","mV","25,0","°C","0","-1006,3","mV","25,0","°C","16","0,3","mV","22,5","°C","0","-1150,9","mV","25,0","°C","16","-52,9","mV","25,3","°C","0","-51,6","mV","25,0","°C","0","-51,1","mV","25,0","°C","0","-49,6","mV","25,0","°C",""
"11/03/2015 21:34:02","0","54,3","mV","25,0","°C","0","-1001,9","mV","25,0","°C","16","0,3","mV","22,5","°C","0","-1146,5","mV","25,0","°C","16","-52,8","mV","25,3","°C","0","-51,6","mV","25,0","°C","0","-51,1","mV","25,0","°C","0","-49,6","mV","25,0","°C",""
"11/03/2015 21:34:22","0","54,3","mV","25,0","°C","0","-1001,5","mV","25,0","°C","16","0,2","mV","22,5","°C","0","-1147,3","mV","25,0","°C","16","-53,1","mV","25,3","°C","0","-51,8","mV","25,0","°C","0","-51,3","mV","25,0","°C","0","-50,0","mV","25,0","°C",""
"11/03/2015 21:34:42","0","54,3","mV","25,0","°C","0","-1006,6","mV","25,0","°C","16","0,2","mV","22,5","°C","0","-1153,0","mV","25,0","°C","16","-53,4","mV","25,3","°C","0","-52,0","mV","25,0","°C","0","-51,5","mV","25,0","°C","0","-49,9","mV","25,0","°C",""
"11/03/2015 21:35:02","0","54,3","mV","25,0","°C","0","-1011,7","mV","25,0","°C","16","0,3","mV","22,6","°C","0","-1156,4","mV","25,0","°C","16","-53,2","mV","25,3","°C","0","-52,0","mV","25,0","°C","0","-51,5","mV","25,0","°C","0","-50,2","mV","25,0","°C",""
"11/03/2015 21:35:22","0","54,3","mV","25,0","°C","0","-1009,3","mV","25,0","°C","16","0,3","mV","22,6","°C","0","-1153,0","mV","25,0","°C","16","-53,0","mV","25,3","°C","0","-51,7","mV","25,0","°C","0","-51,2","mV","25,0","°C","0","-49,6","mV","25,0","°C",""
"11/03/2015 21:35:42","0","54,3","mV","25,0","°C","0","-1001,8","mV","25,0","°C","16","0,3","mV","22,6","°C","0","-1145,5","mV","25,0","°C","16","-52,8","mV","25,3","°C","0","-51,5","mV","25,0","°C","0","-51,0","mV","25,0","°C","0","-49,6","mV","25,0","°C",""
"11/03/2015 21:36:02","0","54,3","mV","25,0","°C","0","-1005,7","mV","25,0","°C","16","0,2","mV","22,6","°C","0","-1152,1","mV","25,0","°C","16","-53,3","mV","25,3","°C","0","-52,0","mV","25,0","°C","0","-51,5","mV","25,0","°C","0","-50,2","mV","25,0","°C",""
"11/03/2015 21:36:22","0","54,3","mV","25,0","°C","0","-1000,1","mV","25,0","°C","16","0,3","mV","22,6","°C","0","-1145,6","mV","25,0","°C","16","-53,1","mV","25,3","°C","0","-51,8","mV","25,0","°C","0","-51,3","mV","25,0","°C","0","-49,5","mV","25,0","°C",""
"11/03/2015 21:36:42","0","54,3","mV","25,0","°C","0","-1000,0","mV","25,0","°C","16","0,2","mV","22,6","°C","0","-1143,8","mV","25,0","°C","16","-52,8","mV","25,3","°C","0","-51,6","mV","25,0","°C","0","-51,1","mV","25,0","°C","0","-49,8","mV","25,0","°C",""
"11/03/2015 21:37:02","0","54,3","mV","25,0","°C","0","-1002,3","mV","25,0","°C","16","0,3","mV","22,7","°C","0","-1145,0","mV","25,0","°C","16","-52,7","mV","25,3","°C","0","-51,9","mV","25,0","°C","0","-51,4","mV","25,0","°C","0","-49,9","mV","25,0","°C",""
"11/03/2015 21:37:22","0","54,3","mV","25,0","°C","0","-1005,0","mV","25,0","°C","16","0,3","mV","22,7","°C","0","-1156,1","mV","25,0","°C","16","-53,3","mV","25,3","°C","0","-51,9","mV","25,0","°C","0","-51,4","mV","25,0","°C","0","-50,0","mV","25,0","°C",""
"11/03/2015 21:37:42","0","54,3","mV","25,0","°C","0","-1000,5","mV","25,0","°C","16","0,2","mV","22,7","°C","0","-1145,1","mV","25,0","°C","16","-53,0","mV","25,3","°C","0","-51,7","mV","25,0","°C","0","-51,3","mV","25,0","°C","0","-50,0","mV","25,0","°C",""
"11/03/2015 21:38:02","0","54,3","mV","25,0","°C","0","-1001,2","mV","25,0","°C","16","0,3","mV","22,7","°C","0","-1143,9","mV","25,0","°C","16","-52,7","mV","25,3","°C","0","-51,5","mV","25,0","°C","0","-51,0","mV","25,0","°C","0","-49,7","mV","25,0","°C",""
"11/03/2015 21:38:22","0","54,3","mV","25,0","°C","0","-1004,7","mV","25,0","°C","16","0,3","mV","22,7","°C","0","-1146,3","mV","25,0","°C","16","-52,7","mV","25,3","°C","0","-51,5","mV","25,0","°C","0","-51,0","mV","25,0","°C","0","-50,0","mV","25,0","°C",""
"11/03/2015 21:38:42","0","54,3","mV","25,0","°C","0","-1010,8","mV","25,0","°C","16","0,3","mV","22,7","°C","0","-1152,7","mV","25,0","°C","16","-53,3","mV","25,3","°C","0","-51,9","mV","25,0","°C","0","-51,5","mV","25,0","°C","0","-50,2","mV","25,0","°C",""
"11/03/2015 21:39:02","0","54,3","mV","25,0","°C","0","-1005,8","mV","25,0","°C","16","0,2","mV","22,7","°C","0","-1151,2","mV","25,0","°C","16","-53,3","mV","25,3","°C","0","-51,9","mV","25,0","°C","0","-51,5","mV","25,0","°C","0","-50,2","mV","25,0","°C",""
"11/03/2015 21:39:22","0","54,3","mV","25,0","°C","0","-1008,4","mV","25,0","°C","16","0,3","mV","22,7","°C","0","-1152,9","mV","25,0","°C","16","-53,3","mV","25,3","°C","0","-51,9","mV","25,0","°C","0","-51,5","mV","25,0","°C","0","-50,1","mV","25,0","°C",""
"11/03/2015 21:39:42","0","54,3","mV","25,0","°C","0","-1004,1","mV","25,0","°C","16","0,2","mV","22,7","°C","0","-1149,0","mV","25,0","°C","16","-53,2","mV","25,3","°C","0","-51,9","mV","25,0","°C","0","-51,5","mV","25,0","°C","0","-50,2","mV","25,0","°C",""
"11/03/2015 21:40:02","0","54,3","mV","25,0","°C","0","-1011,4","mV","25,0","°C","16","0,2","mV","22,8","°C","0","-1154,8","mV","25,0","°C","16","-53,2","mV","25,3","°C","0","-51,6","mV","25,0","°C","0","-51,2","mV","25,0","°C","0","-49,9","mV","25,0","°C",""
"11/03/2015 21:40:22","0","54,3","mV","25,0","°C","0","-1011,4","mV","25,0","°C","16","0,3","mV","22,8","°C","0","-1153,2","mV","25,0","°C","16","-53,0","mV","25,3","°C","0","-51,8","mV","25,0","°C","0","-51,4","mV","25,0","°C","0","-50,1","mV","25,0","°C",""
"11/03/2015 21:40:42","0","54,3","mV","25,0","°C","0","-1006,8","mV","25,0","°C","16","0,2","mV","22,8","°C","0","-1152,3","mV","25,0","°C","16","-53,3","mV","25,3","°C","0","-51,9","mV","25,0","°C","0","-51,5","mV","25,0","°C","0","-50,1","mV","25,0","°C",""
"11/03/2015 21:41:02","0","54,3","mV","25,0","°C","0","-1009,0","mV","25,0","°C","16","0,2","mV","22,8","°C","0","-1152,9","mV","25,0","°C","16","-53,3","mV","25,3","°C","0","-51,9","mV","25,0","°C","0","-51,4","mV","25,0","°C","0","-50,1","mV","25,0","°C",""
"11/03/2015 21:41:22","0","54,3","mV","25,0","°C","0","-1006,9","mV","25,0","°C","16","0,2","mV","22,8","°C","0","-1150,8","mV","25,0","°C","16","-53,3","mV","25,3","°C","0","-51,9","mV","25,0","°C","0","-51,5","mV","25,0","°C","0","-50,1","mV","25,0","°C",""
"11/03/2015 21:41:42","0","54,3","mV","25,0","°C","0","-1009,0","mV","25,0","°C","16","0,2","mV","22,8","°C","0","-1152,3","mV","25,0","°C","16","-53,3","mV","25,3","°C","0","-51,9","mV","25,0","°C","0","-51,4","mV","25,0","°C","0","-50,1","mV","25,0","°C",""
"11/03/2015 21:42:02","0","54,3","mV","25,0","°C","0","-1011,7","mV","25,0","°C","16","0,3","mV","22,9","°C","0","-1152,8","mV","25,0","°C","16","-53,1","mV","25,3","°C","0","-51,8","mV","25,0","°C","0","-51,3","mV","25,0","°C","0","-50,1","mV","25,0","°C",""
"11/03/2015 21:42:22","0","54,3","mV","25,0","°C","0","-1002,1","mV","25,0","°C","16","0,3","mV","22,9","°C","0","-1144,9","mV","25,0","°C","16","-53,1","mV","25,3","°C","0","-51,8","mV","25,0","°C","0","-51,3","mV","25,0","°C","0","-50,1","mV","25,0","°C",""
"11/03/2015 21:42:42","0","54,3","mV","25,0","°C","0","-1005,5","mV","25,0","°C","16","0,2","mV","22,9","°C","0","-1148,3","mV","25,0","°C","16","-53,2","mV","25,3","°C","0","-51,9","mV","25,0","°C","0","-51,4","mV","25,0","°C","0","-50,2","mV","25,0","°C",""
"11/03/2015 21:43:02","0","54,3","mV","25,0","°C","0","-1010,3","mV","25,0","°C","16","0,2","mV","22,9","°C","0","-1152,2","mV","25,0","°C","16","-53,3","mV","25,3","°C","0","-51,9","mV","25,0","°C","0","-51,4","mV","25,0","°C","0","-50,0","mV","25,0","°C",""
"11/03/2015 21:43:22","0","54,3","mV","25,0","°C","0","-1011,7","mV","25,0","°C","16","0,3","mV","22,9","°C","0","-1151,2","mV","25,0","°C","16","-53,0","mV","25,3","°C","0","-51,7","mV","25,0","°C","0","-51,4","mV","25,0","°C","0","-50,1","mV","25,0","°C",""
"11/03/2015 21:43:42","0","54,3","mV","25,0","°C","0","-1010,2","mV","25,0","°C","16","0,3","mV","23,0","°C","0","-1147,2","mV","25,0","°C","16","-53,2","mV","25,3","°C","0","-51,9","mV","25,0","°C","0","-51,4","mV","25,0","°C","0","-50,2","mV","25,0","°C",""
